dept_no,dept_name,emp_no,first_name,last_name,to_date
d007,Sales,290329,Branimir,Luks,1996-03-23
d007,Sales,271976,Mary,Kuhnemann,1996-03-30
d007,Sales,271976,Mary,Kuhnemann,1996-03-30
d007,Sales,296387,Yuguang,Riexinger,1996-04-03
d007,Sales,296387,Yuguang,Riexinger,1996-04-03
d007,Sales,39971,Odoardo,Antonisse,1996-04-20
d007,Sales,39971,Odoardo,Antonisse,1996-04-20
d007,Sales,101848,Jouko,Kolinko,1996-04-25
d007,Sales,101848,Jouko,Kolinko,1996-04-25
d007,Sales,485205,Yefim,Taneja,1996-06-08
d007,Sales,485205,Yefim,Taneja,1996-06-08
d007,Sales,69555,Golgen,Sabnani,1996-06-28
d007,Sales,69555,Golgen,Sabnani,1996-06-28
d007,Sales,52071,Xianlong,Milicic,1996-06-30
d007,Sales,52071,Xianlong,Milicic,1996-06-30
d007,Sales,469769,Ewing,Pelz,1996-07-02
d007,Sales,469769,Ewing,Pelz,1996-07-02
d007,Sales,263243,Amstein,Giveon,1996-07-02
d007,Sales,263243,Amstein,Giveon,1996-07-02
d007,Sales,205037,Ferdinand,Speek,1996-07-03
d007,Sales,205037,Ferdinand,Speek,1996-07-03
d007,Sales,50479,Mitsuyuki,Ramsey,1996-07-07
d007,Sales,50479,Mitsuyuki,Ramsey,1996-07-07
d007,Sales,44366,Alois,Chinal,1996-07-12
d007,Sales,44366,Alois,Chinal,1996-07-12
d007,Sales,77263,Arto,Keustermans,1996-07-15
d007,Sales,77263,Arto,Keustermans,1996-07-15
d007,Sales,208686,Gadiel,Farrag,1996-07-20
d007,Sales,208686,Gadiel,Farrag,1996-07-20
d007,Sales,97468,Ramalingam,Barvinok,1996-07-25
d007,Sales,97468,Ramalingam,Barvinok,1996-07-25
d007,Sales,452409,Jaihie,Szmurlo,1996-07-29
d007,Sales,452409,Jaihie,Szmurlo,1996-07-29
d007,Sales,474290,Fei,Zhiwei,1996-08-13
d007,Sales,474290,Fei,Zhiwei,1996-08-13
d007,Sales,218201,Harjit,Ashish,1996-08-25
d007,Sales,218201,Harjit,Ashish,1996-08-25
d007,Sales,77232,Kinh,Krogh,1996-08-25
d007,Sales,77232,Kinh,Krogh,1996-08-25
d007,Sales,274574,Chirstian,Bharadwaj,1996-08-27
d007,Sales,274574,Chirstian,Bharadwaj,1996-08-27
d007,Sales,97135,Mechthild,Underwood,1996-08-31
d007,Sales,97135,Mechthild,Underwood,1996-08-31
d007,Sales,53977,Alper,Unno,1996-09-04
d007,Sales,53977,Alper,Unno,1996-09-04
d007,Sales,107747,Cathie,Erman,1996-09-12
d007,Sales,107747,Cathie,Erman,1996-09-12
d007,Sales,206277,Candida,Toyoshima,1996-09-14
d007,Sales,206277,Candida,Toyoshima,1996-09-14
d007,Sales,465663,Anoosh,Llado,1996-09-21
d007,Sales,465663,Anoosh,Llado,1996-09-21
d007,Sales,11797,Chenxi,Thambidurai,1996-09-28
d007,Sales,11797,Chenxi,Thambidurai,1996-09-28
d007,Sales,64916,Mohit,Hmelo,1996-09-30
d007,Sales,64916,Mohit,Hmelo,1996-09-30
d007,Sales,441826,Leandro,Einsfeld,1996-10-16
d007,Sales,441826,Leandro,Einsfeld,1996-10-16
d007,Sales,276258,Ulf,Denis,1996-10-18
d007,Sales,276258,Ulf,Denis,1996-10-18
d007,Sales,497235,Dzung,Molenkamp,1996-10-24
d007,Sales,497235,Dzung,Molenkamp,1996-10-24
d007,Sales,461958,Mohit,Slobodova,1996-10-31
d007,Sales,461958,Mohit,Slobodova,1996-10-31
d007,Sales,461328,Mohit,McAffer,1996-11-02
d007,Sales,461328,Mohit,McAffer,1996-11-02
d007,Sales,459750,Danai,Ernst,1996-11-06
d007,Sales,459750,Danai,Ernst,1996-11-06
d007,Sales,212307,Leni,Kirkerud,1996-11-09
d007,Sales,212307,Leni,Kirkerud,1996-11-09
d007,Sales,223768,Mani,Stifter,1996-12-15
d007,Sales,223768,Mani,Stifter,1996-12-15
d007,Sales,498391,Kristina,Lagarias,1996-12-17
d007,Sales,498391,Kristina,Lagarias,1996-12-17
d007,Sales,30601,Gilbert,Cyne,1996-12-23
d007,Sales,30601,Gilbert,Cyne,1996-12-23
d007,Sales,31363,Hidde,Merli,1997-01-04
d007,Sales,31363,Hidde,Merli,1997-01-04
d007,Sales,476584,Gonzalo,Noriega,1997-01-07
d007,Sales,476584,Gonzalo,Noriega,1997-01-07
d007,Sales,18006,Vidya,Hanabata,1997-01-20
d007,Sales,18006,Vidya,Hanabata,1997-01-20
d007,Sales,497151,Lijia,Litzkow,1997-01-28
d007,Sales,66229,Dannz,Mayerwieser,1997-01-28
d007,Sales,66229,Dannz,Mayerwieser,1997-01-28
d007,Sales,497151,Lijia,Litzkow,1997-01-28
d007,Sales,492835,Khaled,Khalil,1997-02-06
d007,Sales,492835,Khaled,Khalil,1997-02-06
d007,Sales,21897,Sampalli,Kavanagh,1997-02-07
d007,Sales,21897,Sampalli,Kavanagh,1997-02-07
d007,Sales,95317,Srinidhi,Rosis,1997-02-09
d007,Sales,95317,Srinidhi,Rosis,1997-02-09
d007,Sales,453591,Odoardo,Cullers,1997-02-10
d007,Sales,225840,Moti,Rodier,1997-02-10
d007,Sales,453591,Odoardo,Cullers,1997-02-10
d007,Sales,225840,Moti,Rodier,1997-02-10
d007,Sales,248939,Paris,Ghelli,1997-03-13
d007,Sales,248939,Paris,Ghelli,1997-03-13
d007,Sales,424591,Abdelwaheb,Yeung,1997-03-17
d007,Sales,424591,Abdelwaheb,Yeung,1997-03-17
d007,Sales,425474,Vishwani,England,1997-03-19
d007,Sales,425474,Vishwani,England,1997-03-19
d007,Sales,481961,Arne,Zumaque,1997-03-28
d007,Sales,481961,Arne,Zumaque,1997-03-28
d007,Sales,487260,Katsuo,Nyrup,1997-04-13
d007,Sales,109496,Mariusz,Esposito,1997-04-13
d007,Sales,487260,Katsuo,Nyrup,1997-04-13
d007,Sales,109496,Mariusz,Esposito,1997-04-13
d007,Sales,434226,Miquel,Gulla,1997-04-19
d007,Sales,434226,Miquel,Gulla,1997-04-19
d007,Sales,274585,Aleksandar,Itzfeldt,1997-04-21
d007,Sales,472692,IEEE,Danecki,1997-04-21
d007,Sales,472692,IEEE,Danecki,1997-04-21
d007,Sales,274585,Aleksandar,Itzfeldt,1997-04-21
d007,Sales,95943,Guozhong,Luit,1997-04-25
d007,Sales,95943,Guozhong,Luit,1997-04-25
d007,Sales,108440,Xiaoqiang,Conta,1997-04-29
d007,Sales,108440,Xiaoqiang,Conta,1997-04-29
d007,Sales,20170,Emdad,Himler,1997-05-04
d007,Sales,20170,Emdad,Himler,1997-05-04
d007,Sales,281462,Katsuo,Shiratori,1997-05-15
d007,Sales,281462,Katsuo,Shiratori,1997-05-15
d007,Sales,56038,Herbert,Murthy,1997-05-19
d007,Sales,56038,Herbert,Murthy,1997-05-19
d007,Sales,214874,Hironoby,Ventosa,1997-05-22
d007,Sales,214874,Hironoby,Ventosa,1997-05-22
d007,Sales,259859,Miomir,Hooghiemstra,1997-05-24
d007,Sales,259859,Miomir,Hooghiemstra,1997-05-24
d007,Sales,89480,Palash,Angelov,1997-05-27
d007,Sales,89480,Palash,Angelov,1997-05-27
d007,Sales,456204,Leif,Zschoche,1997-06-02
d007,Sales,456204,Leif,Zschoche,1997-06-02
d007,Sales,475880,Szabolcs,Tetzlaff,1997-06-14
d007,Sales,475880,Szabolcs,Tetzlaff,1997-06-14
d007,Sales,96770,Shirish,Solovay,1997-06-21
d007,Sales,96770,Shirish,Solovay,1997-06-21
d007,Sales,218731,Youjian,Diderrich,1997-06-23
d007,Sales,218731,Youjian,Diderrich,1997-06-23
d007,Sales,471529,Munir,Aloia,1997-07-05
d007,Sales,471529,Munir,Aloia,1997-07-05
d007,Sales,213426,Demin,Lenart,1997-07-18
d007,Sales,213426,Demin,Lenart,1997-07-18
d007,Sales,13210,Jianhua,Klassen,1997-08-10
d007,Sales,13210,Jianhua,Klassen,1997-08-10
d007,Sales,233048,Sailaja,Waterhouse,1997-08-12
d007,Sales,233048,Sailaja,Waterhouse,1997-08-12
d007,Sales,81052,Ziya,Levergood,1997-08-20
d007,Sales,81052,Ziya,Levergood,1997-08-20
d007,Sales,489405,Sarita,Heuter,1997-08-23
d007,Sales,489405,Sarita,Heuter,1997-08-23
d007,Sales,21133,Carrsten,Brizzi,1997-08-26
d007,Sales,21133,Carrsten,Brizzi,1997-08-26
d007,Sales,255247,Taisook,Seghrouchni,1997-09-03
d007,Sales,255247,Taisook,Seghrouchni,1997-09-03
d007,Sales,34552,Souichi,Llado,1997-10-09
d007,Sales,34552,Souichi,Llado,1997-10-09
d007,Sales,217574,Roded,Gelosh,1997-10-18
d007,Sales,217574,Roded,Gelosh,1997-10-18
d007,Sales,65579,Adit,Orsini,1997-10-27
d007,Sales,65579,Adit,Orsini,1997-10-27
d007,Sales,56961,Guoxiang,Peyn,1997-11-02
d007,Sales,56961,Guoxiang,Peyn,1997-11-02
d007,Sales,472513,Sanjoy,Birta,1997-11-10
d007,Sales,472513,Sanjoy,Birta,1997-11-10
d007,Sales,402574,Chikako,Birge,1997-11-16
d007,Sales,402574,Chikako,Birge,1997-11-16
d007,Sales,267344,Otmar,Ghemri,1997-11-24
d007,Sales,267344,Otmar,Ghemri,1997-11-24
d007,Sales,70087,Ronghao,Lemarechal,1997-11-29
d007,Sales,70087,Ronghao,Lemarechal,1997-11-29
d007,Sales,213407,Gino,Mandell,1997-12-06
d007,Sales,213407,Gino,Mandell,1997-12-06
d007,Sales,210182,Patricio,Junet,1997-12-11
d007,Sales,210182,Patricio,Junet,1997-12-11
d007,Sales,218739,Dannz,Vadhan,1997-12-16
d007,Sales,218739,Dannz,Vadhan,1997-12-16
d007,Sales,22783,Takahiro,Beerel,1997-12-17
d007,Sales,22783,Takahiro,Beerel,1997-12-17
d007,Sales,28298,Holgard,Ritcey,1998-01-03
d007,Sales,28298,Holgard,Ritcey,1998-01-03
d007,Sales,433973,Behnaam,Speek,1998-01-06
d007,Sales,433973,Behnaam,Speek,1998-01-06
d007,Sales,261172,Katsuyuki,Luit,1998-01-10
d007,Sales,261172,Katsuyuki,Luit,1998-01-10
d007,Sales,226269,Collette,Zhiwei,1998-01-20
d007,Sales,226269,Collette,Zhiwei,1998-01-20
d007,Sales,462231,Anneke,Albarhamtoshy,1998-01-21
d007,Sales,462231,Anneke,Albarhamtoshy,1998-01-21
d007,Sales,48683,Peer,Garnham,1998-01-29
d007,Sales,48683,Peer,Garnham,1998-01-29
d007,Sales,281547,Vidar,Baez,1998-02-04
d007,Sales,281547,Vidar,Baez,1998-02-04
d007,Sales,100725,Zvonko,Maliniak,1998-02-18
d007,Sales,100725,Zvonko,Maliniak,1998-02-18
d007,Sales,254206,Tamiya,Asmuth,1998-02-24
d007,Sales,254206,Tamiya,Asmuth,1998-02-24
d007,Sales,34754,Maren,Llado,1998-02-26
d007,Sales,34754,Maren,Llado,1998-02-26
d007,Sales,29573,Kwangsub,Linnainmaa,1998-03-11
d007,Sales,29573,Kwangsub,Linnainmaa,1998-03-11
d007,Sales,88247,Marjo,Fasbender,1998-03-14
d007,Sales,88247,Marjo,Fasbender,1998-03-14
d007,Sales,467520,Xianlong,Onuegbe,1998-03-15
d007,Sales,467520,Xianlong,Onuegbe,1998-03-15
d007,Sales,474586,Masamitsu,Wrigley,1998-03-27
d007,Sales,474586,Masamitsu,Wrigley,1998-03-27
d007,Sales,444494,Hugo,Merle,1998-03-30
d007,Sales,444494,Hugo,Merle,1998-03-30
d007,Sales,27548,Slavian,Riexinger,1998-04-04
d007,Sales,27548,Slavian,Riexinger,1998-04-04
d007,Sales,65515,Phillip,Teitelbaum,1998-04-23
d007,Sales,65515,Phillip,Teitelbaum,1998-04-23
d007,Sales,94405,Ramalingam,Escriba,1998-05-02
d007,Sales,94405,Ramalingam,Escriba,1998-05-02
d007,Sales,494136,Florian,Edelhoff,1998-05-07
d007,Sales,494136,Florian,Edelhoff,1998-05-07
d007,Sales,444553,Nikolaus,Gluchowski,1998-05-09
d007,Sales,444553,Nikolaus,Gluchowski,1998-05-09
d007,Sales,286195,Karlis,Hofting,1998-05-15
d007,Sales,286195,Karlis,Hofting,1998-05-15
d007,Sales,466527,Shawna,Eterovic,1998-05-21
d007,Sales,466527,Shawna,Eterovic,1998-05-21
d007,Sales,34960,Vasilis,Luga,1998-05-25
d007,Sales,34960,Vasilis,Luga,1998-05-25
d007,Sales,461949,Duro,Laurillard,1998-05-26
d007,Sales,461949,Duro,Laurillard,1998-05-26
d007,Sales,491213,Shaowei,Angot,1998-06-04
d007,Sales,491213,Shaowei,Angot,1998-06-04
d007,Sales,431311,Gritta,Birge,1998-06-07
d007,Sales,431311,Gritta,Birge,1998-06-07
d007,Sales,481341,Hidde,Ranka,1998-06-18
d007,Sales,481341,Hidde,Ranka,1998-06-18
d007,Sales,420362,Uinam,Cooley,1998-06-24
d007,Sales,420362,Uinam,Cooley,1998-06-24
d007,Sales,460549,Boriana,Pillow,1998-07-14
d007,Sales,460549,Boriana,Pillow,1998-07-14
d007,Sales,32724,Alselm,Janocha,1998-07-25
d007,Sales,32724,Alselm,Janocha,1998-07-25
d007,Sales,425960,Elliott,Terkki,1998-08-30
d007,Sales,43594,Moni,Hoogerwoord,1998-08-30
d007,Sales,43594,Moni,Hoogerwoord,1998-08-30
d007,Sales,425960,Elliott,Terkki,1998-08-30
d007,Sales,85017,Falguni,Swiler,1998-09-07
d007,Sales,85017,Falguni,Swiler,1998-09-07
d007,Sales,277019,Toshimi,Cherinka,1998-09-07
d007,Sales,277019,Toshimi,Cherinka,1998-09-07
d007,Sales,407653,Hitomi,Baezner,1998-09-08
d007,Sales,407653,Hitomi,Baezner,1998-09-08
d007,Sales,275692,Arfst,Soloway,1998-09-13
d007,Sales,275692,Arfst,Soloway,1998-09-13
d007,Sales,482493,Lalit,VanScheik,1998-09-14
d007,Sales,482493,Lalit,VanScheik,1998-09-14
d007,Sales,75868,Marko,Sadowski,1998-09-30
d007,Sales,75868,Marko,Sadowski,1998-09-30
d007,Sales,22023,Mart,Vidya,1998-10-12
d007,Sales,22023,Mart,Vidya,1998-10-12
d007,Sales,266017,Gift,Spelt,1998-10-17
d007,Sales,266017,Gift,Spelt,1998-10-17
d007,Sales,21609,Sibyl,Pappas,1998-11-04
d007,Sales,21609,Sibyl,Pappas,1998-11-04
d007,Sales,243799,Kiam,Chaudhury,1998-11-19
d007,Sales,243799,Kiam,Chaudhury,1998-11-19
d007,Sales,96902,Khalil,Ozeki,1998-11-21
d007,Sales,96902,Khalil,Ozeki,1998-11-21
d007,Sales,439337,Alair,DiGiano,1998-11-22
d007,Sales,439337,Alair,DiGiano,1998-11-22
d007,Sales,250418,Yannis,Cools,1998-11-23
d007,Sales,250418,Yannis,Cools,1998-11-23
d007,Sales,221863,Radhia,Schlegelmilch,1998-12-10
d007,Sales,221863,Radhia,Schlegelmilch,1998-12-10
d007,Sales,483572,Bedrich,Stroustrup,1998-12-11
d007,Sales,483572,Bedrich,Stroustrup,1998-12-11
d007,Sales,284474,Mona,Petersohn,1998-12-17
d007,Sales,284474,Mona,Petersohn,1998-12-17
d007,Sales,452221,Xinyu,Hainaut,1998-12-21
d007,Sales,452221,Xinyu,Hainaut,1998-12-21
d007,Sales,52252,Moty,Bade,1999-01-19
d007,Sales,52252,Moty,Bade,1999-01-19
d007,Sales,269697,Candido,Weisert,1999-01-28
d007,Sales,269697,Candido,Weisert,1999-01-28
d007,Sales,431901,Shahid,Kandlur,1999-01-31
d007,Sales,431901,Shahid,Kandlur,1999-01-31
d007,Sales,86853,Dhritiman,Giveon,1999-02-04
d007,Sales,86853,Dhritiman,Giveon,1999-02-04
d007,Sales,82573,Genevieve,Berendt,1999-02-11
d007,Sales,82573,Genevieve,Berendt,1999-02-11
d007,Sales,278095,Nagui,Merel,1999-03-02
d007,Sales,278095,Nagui,Merel,1999-03-02
d007,Sales,285781,Hein,Picaronny,1999-03-06
d007,Sales,285781,Hein,Picaronny,1999-03-06
d007,Sales,235019,Tooru,Peir,1999-03-07
d007,Sales,235019,Tooru,Peir,1999-03-07
d007,Sales,239078,Szabolcs,Narwekar,1999-03-17
d007,Sales,239078,Szabolcs,Narwekar,1999-03-17
d007,Sales,99431,Prodip,Kusalik,1999-03-22
d007,Sales,99431,Prodip,Kusalik,1999-03-22
d007,Sales,207960,Aron,Uludag,1999-03-31
d007,Sales,207960,Aron,Uludag,1999-03-31
d007,Sales,109996,Dines,Gelosh,1999-04-06
d007,Sales,109996,Dines,Gelosh,1999-04-06
d007,Sales,56350,Boguslaw,Ariola,1999-04-06
d007,Sales,56350,Boguslaw,Ariola,1999-04-06
d007,Sales,90428,Niranjan,Braunschweig,1999-04-23
d007,Sales,90428,Niranjan,Braunschweig,1999-04-23
d007,Sales,473954,Kristin,Bugrara,1999-04-29
d007,Sales,473954,Kristin,Bugrara,1999-04-29
d007,Sales,207580,Parto,Harbusch,1999-05-06
d007,Sales,207580,Parto,Harbusch,1999-05-06
d007,Sales,222667,Shigenori,Mattern,1999-05-12
d007,Sales,222667,Shigenori,Mattern,1999-05-12
d007,Sales,497638,Kinh,Chachaty,1999-05-22
d007,Sales,497638,Kinh,Chachaty,1999-05-22
d007,Sales,31890,Dekang,Shiratori,1999-05-26
d007,Sales,31890,Dekang,Shiratori,1999-05-26
d007,Sales,91506,Lillian,Isaac,1999-06-06
d007,Sales,91506,Lillian,Isaac,1999-06-06
d007,Sales,31650,Neven,Savasere,1999-06-07
d007,Sales,31650,Neven,Savasere,1999-06-07
d007,Sales,109181,Rildo,Lally,1999-06-16
d007,Sales,109181,Rildo,Lally,1999-06-16
d007,Sales,207154,Almudena,Wendorf,1999-06-17
d007,Sales,207154,Almudena,Wendorf,1999-06-17
d007,Sales,491892,Arfst,Gruenwald,1999-06-18
d007,Sales,491892,Arfst,Gruenwald,1999-06-18
d007,Sales,431022,Randy,Improta,1999-06-18
d007,Sales,431022,Randy,Improta,1999-06-18
d007,Sales,217564,Marie,Schnabel,1999-06-25
d007,Sales,217564,Marie,Schnabel,1999-06-25
d007,Sales,459635,Valeri,Gaughan,1999-06-26
d007,Sales,459635,Valeri,Gaughan,1999-06-26
d007,Sales,461005,Vugranam,Zaccaria,1999-07-01
d007,Sales,461005,Vugranam,Zaccaria,1999-07-01
d007,Sales,470264,Premal,Undy,1999-07-12
d007,Sales,470264,Premal,Undy,1999-07-12
d007,Sales,15819,Magdalena,Rajcani,1999-07-14
d007,Sales,15819,Magdalena,Rajcani,1999-07-14
d007,Sales,437442,Muzhong,Delaune,1999-08-03
d007,Sales,437442,Muzhong,Delaune,1999-08-03
d007,Sales,279541,Tsutomu,Felder,1999-08-08
d007,Sales,279541,Tsutomu,Felder,1999-08-08
d007,Sales,40739,Kazuhiko,Itzfeldt,1999-08-09
d007,Sales,40739,Kazuhiko,Itzfeldt,1999-08-09
d007,Sales,215326,Danae,Furudate,1999-08-12
d007,Sales,36205,Kwangjo,Falco,1999-08-12
d007,Sales,104203,Shigenori,Gyorkos,1999-08-12
d007,Sales,36205,Kwangjo,Falco,1999-08-12
d007,Sales,104203,Shigenori,Gyorkos,1999-08-12
d007,Sales,215326,Danae,Furudate,1999-08-12
d007,Sales,407504,Shigehiro,Levasseur,1999-08-25
d007,Sales,407504,Shigehiro,Levasseur,1999-08-25
d007,Sales,12803,Gad,Boissier,1999-08-30
d007,Sales,12803,Gad,Boissier,1999-08-30
d007,Sales,31429,Matk,Bernini,1999-09-14
d007,Sales,31429,Matk,Bernini,1999-09-14
d007,Sales,45466,Guiseppe,Tomescu,1999-09-24
d007,Sales,45466,Guiseppe,Tomescu,1999-09-24
d007,Sales,486207,Fumino,Valtorta,1999-10-08
d007,Sales,486207,Fumino,Valtorta,1999-10-08
d007,Sales,108217,Mohan,Munoz,1999-10-11
d007,Sales,108217,Mohan,Munoz,1999-10-11
d007,Sales,481322,Salvador,Hettesheimer,1999-10-13
d007,Sales,481322,Salvador,Hettesheimer,1999-10-13
d007,Sales,273831,Kousuke,Farrar,1999-10-17
d007,Sales,273831,Kousuke,Farrar,1999-10-17
d007,Sales,441904,Rosalyn,Sambasivam,1999-10-21
d007,Sales,44875,Goh,Reinhart,1999-10-21
d007,Sales,44875,Goh,Reinhart,1999-10-21
d007,Sales,441904,Rosalyn,Sambasivam,1999-10-21
d007,Sales,85230,Gal,Demke,1999-10-23
d007,Sales,85230,Gal,Demke,1999-10-23
d007,Sales,263913,Sampalli,Berstel,1999-10-24
d007,Sales,263913,Sampalli,Berstel,1999-10-24
d007,Sales,88190,Lech,Radivojevic,1999-10-29
d007,Sales,88190,Lech,Radivojevic,1999-10-29
d007,Sales,57850,Ayakannu,Kawashima,1999-11-03
d007,Sales,57850,Ayakannu,Kawashima,1999-11-03
d007,Sales,236555,Adamantios,Luga,1999-11-10
d007,Sales,236555,Adamantios,Luga,1999-11-10
d007,Sales,417338,Huican,Staelin,1999-11-22
d007,Sales,417338,Huican,Staelin,1999-11-22
d007,Sales,477580,Nikolaos,Guerreiro,1999-11-23
d007,Sales,477580,Nikolaos,Guerreiro,1999-11-23
d007,Sales,104135,Yaghout,Servi,1999-11-30
d007,Sales,104135,Yaghout,Servi,1999-11-30
d007,Sales,483438,Otmar,Hofstetter,1999-12-06
d007,Sales,483438,Otmar,Hofstetter,1999-12-06
d007,Sales,409153,Arie,Backhouse,1999-12-07
d007,Sales,409153,Arie,Backhouse,1999-12-07
d007,Sales,453766,Vatsa,Begiun,1999-12-09
d007,Sales,453766,Vatsa,Begiun,1999-12-09
d007,Sales,278024,Guangming,Sridhar,1999-12-12
d007,Sales,278024,Guangming,Sridhar,1999-12-12
d007,Sales,68599,Alair,Zucker,1999-12-16
d007,Sales,68599,Alair,Zucker,1999-12-16
d007,Sales,20181,Thodoros,Wegerle,1999-12-24
d007,Sales,20181,Thodoros,Wegerle,1999-12-24
d007,Sales,424961,Yaghout,Morris,2000-01-02
d007,Sales,424961,Yaghout,Morris,2000-01-02
d007,Sales,464708,Taizo,Bierman,2000-01-08
d007,Sales,464708,Taizo,Bierman,2000-01-08
d007,Sales,411544,Byong,Legleitner,2000-01-09
d007,Sales,411544,Byong,Legleitner,2000-01-09
d007,Sales,413576,Susumu,Luce,2000-01-10
d007,Sales,413576,Susumu,Luce,2000-01-10
d007,Sales,453133,Mani,Terekhov,2000-01-20
d007,Sales,453133,Mani,Terekhov,2000-01-20
d007,Sales,410720,Akeno,Pargas,2000-02-01
d007,Sales,410720,Akeno,Pargas,2000-02-01
d007,Sales,248710,Fabrizio,Hockney,2000-02-08
d007,Sales,248710,Fabrizio,Hockney,2000-02-08
d007,Sales,239832,Akhilish,Kakkar,2000-02-12
d007,Sales,239832,Akhilish,Kakkar,2000-02-12
d007,Sales,100574,Lucien,Bennet,2000-02-14
d007,Sales,100574,Lucien,Bennet,2000-02-14
d007,Sales,36555,Takahiro,Rothenberg,2000-02-17
d007,Sales,36555,Takahiro,Rothenberg,2000-02-17
d007,Sales,283768,Mayuri,Boreale,2000-02-18
d007,Sales,283768,Mayuri,Boreale,2000-02-18
d007,Sales,488275,Ulises,Woycyznski,2000-03-03
d007,Sales,488275,Ulises,Woycyznski,2000-03-03
d007,Sales,249663,Xuedong,Braccini,2000-03-06
d007,Sales,249663,Xuedong,Braccini,2000-03-06
d007,Sales,403888,Qunsheng,Karner,2000-03-18
d007,Sales,403888,Qunsheng,Karner,2000-03-18
d007,Sales,294606,Zhilian,Perko,2000-03-23
d007,Sales,294606,Zhilian,Perko,2000-03-23
d007,Sales,494300,Zeljko,Oberman,2000-04-12
d007,Sales,494300,Zeljko,Oberman,2000-04-12
d007,Sales,439675,Yuuichi,Atchley,2000-04-14
d007,Sales,439675,Yuuichi,Atchley,2000-04-14
d007,Sales,428073,Lech,Improta,2000-04-27
d007,Sales,428073,Lech,Improta,2000-04-27
d007,Sales,228591,Tristan,Petereit,2000-04-28
d007,Sales,228591,Tristan,Petereit,2000-04-28
d007,Sales,78251,Subbu,Conti,2000-05-08
d007,Sales,78251,Subbu,Conti,2000-05-08
d007,Sales,264929,Yuichiro,Esteva,2000-05-22
d007,Sales,264929,Yuichiro,Esteva,2000-05-22
d007,Sales,69647,Deborah,Pileggi,2000-05-23
d007,Sales,69647,Deborah,Pileggi,2000-05-23
d007,Sales,15151,Urs,Pouyioutas,2000-06-02
d007,Sales,15151,Urs,Pouyioutas,2000-06-02
d007,Sales,412655,Yuqun,Gniady,2000-06-05
d007,Sales,412655,Yuqun,Gniady,2000-06-05
d007,Sales,39648,Gad,Lanphier,2000-06-06
d007,Sales,39648,Gad,Lanphier,2000-06-06
d007,Sales,436457,Wilmer,Deville,2000-06-08
d007,Sales,436457,Wilmer,Deville,2000-06-08
d007,Sales,27221,Syozo,Rosar,2000-06-22
d007,Sales,27221,Syozo,Rosar,2000-06-22
d007,Sales,271847,Valdiodio,Takanami,2000-06-26
d007,Sales,271847,Valdiodio,Takanami,2000-06-26
d007,Sales,277187,Arlette,Shinomoto,2000-07-01
d007,Sales,277187,Arlette,Shinomoto,2000-07-01
d007,Sales,410356,Yongqiao,Belinskaya,2000-07-06
d007,Sales,410356,Yongqiao,Belinskaya,2000-07-06
d007,Sales,79049,Lijie,Besancenot,2000-07-07
d007,Sales,416136,Yonghoan,Reinhard,2000-07-07
d007,Sales,416136,Yonghoan,Reinhard,2000-07-07
d007,Sales,79049,Lijie,Besancenot,2000-07-07
d007,Sales,420390,Mostafa,Pillow,2000-07-11
d007,Sales,420390,Mostafa,Pillow,2000-07-11
d007,Sales,95999,Owen,Murillo,2000-07-12
d007,Sales,491099,Jovan,Iacovou,2000-07-12
d007,Sales,491099,Jovan,Iacovou,2000-07-12
d007,Sales,95999,Owen,Murillo,2000-07-12
d007,Sales,493720,Juyoung,Sridhar,2000-07-13
d007,Sales,493720,Juyoung,Sridhar,2000-07-13
d007,Sales,87869,Alassane,Luit,2000-07-28
d007,Sales,87869,Alassane,Luit,2000-07-28
d007,Sales,234098,Saddek,Ulupinar,2000-07-30
d007,Sales,234098,Saddek,Ulupinar,2000-07-30
d007,Sales,23592,Marek,Templeman,2000-08-08
d007,Sales,23592,Marek,Templeman,2000-08-08
d007,Sales,438160,Rayond,Pagter,2000-08-14
d007,Sales,438160,Rayond,Pagter,2000-08-14
d007,Sales,491459,Jiann,Gewali,2000-08-18
d007,Sales,491459,Jiann,Gewali,2000-08-18
d007,Sales,107924,Achilleas,Georgakopoulos,2000-08-19
d007,Sales,436467,Rafael,Edelhoff,2000-08-19
d007,Sales,436467,Rafael,Edelhoff,2000-08-19
d007,Sales,107924,Achilleas,Georgakopoulos,2000-08-19
d007,Sales,291325,Arno,Speckmann,2000-08-20
d007,Sales,291325,Arno,Speckmann,2000-08-20
d007,Sales,16399,Apostol,Collette,2000-08-24
d007,Sales,16399,Apostol,Collette,2000-08-24
d007,Sales,17683,Bernt,Henders,2000-08-25
d007,Sales,17683,Bernt,Henders,2000-08-25
d007,Sales,464622,Minghong,Liesche,2000-08-31
d007,Sales,464622,Minghong,Liesche,2000-08-31
d007,Sales,224679,Mats,Simmel,2000-09-05
d007,Sales,224679,Mats,Simmel,2000-09-05
d007,Sales,81035,Hsiangchu,Boreale,2000-09-09
d007,Sales,81035,Hsiangchu,Boreale,2000-09-09
d007,Sales,36880,Dzung,Setlzner,2000-09-12
d007,Sales,36880,Dzung,Setlzner,2000-09-12
d007,Sales,25643,Adin,Peak,2000-09-12
d007,Sales,25643,Adin,Peak,2000-09-12
d007,Sales,103621,Yuqun,Vidya,2000-09-16
d007,Sales,432583,Seongbin,Mitsuhashi,2000-09-16
d007,Sales,103621,Yuqun,Vidya,2000-09-16
d007,Sales,432583,Seongbin,Mitsuhashi,2000-09-16
